frame_number,class_id,object_id,x1,y1,x2,y2
10874,1,7290,642,543,688,588
10874,1,7281,537,545,600,595
10874,1,7279,728,539,801,602
10874,1,7278,358,527,457,602
10874,1,7276,1082,540,1215,617
10874,1,7267,477,539,535,592
10874,1,7251,9,538,227,668
10874,1,7176,753,383,774,435
10874,1,6745,1547,404,1919,1075
10874,1,6725,1292,581,1586,808
10874,1,6702,767,588,997,816
10874,7,6660,874,657,1457,1077
10875,1,7290,639,544,686,588
10875,1,7281,530,545,594,596
10875,1,7279,728,539,800,602
10875,1,7278,349,526,451,603
10875,1,7276,1090,541,1215,616
10875,1,7267,472,539,531,592
10875,1,7251,-7,539,205,675
10875,1,7176,753,383,774,435
10875,1,6745,1547,404,1919,1076
10875,1,6725,1290,582,1582,808
10875,1,6702,767,589,996,817
10875,7,6660,874,657,1458,1077
10876,1,7290,636,543,684,588
10876,1,7289,954,545,999,593
10876,1,7281,521,544,587,597
10876,1,7279,727,539,799,602
10876,1,7278,340,526,444,604
10876,1,7276,1097,541,1214,615
10876,1,7267,464,538,523,592
10876,1,7251,-20,542,181,681
10876,1,7176,753,383,774,435
10876,1,6745,1547,404,1919,1076
10876,1,6725,1288,582,1578,808
10876,1,6702,767,588,996,817
10876,10,6660,875,657,1459,1077
10877,1,7290,633,542,682,589
10877,1,7281,512,544,580,599
10877,1,7279,726,539,799,602
10877,1,7278,330,526,436,605
10877,1,7276,1102,542,1211,616
10877,1,7267,458,538,516,592
10877,1,7251,-28,544,151,686
10877,1,7176,753,383,774,435
10877,1,6745,1547,404,1919,1075
10877,1,6725,1285,581,1575,807
10877,1,6702,767,588,996,816
10877,1,6660,874,657,1458,1077
10878,1,7291,1227,337,1252,397
10878,1,7290,628,542,679,589
10878,1,7281,506,544,575,599
10878,1,7279,726,539,798,603
10878,1,7278,321,526,429,606
10878,1,7276,1106,542,1207,615
10878,1,7267,452,538,511,593
10878,1,7251,-35,547,118,691
10878,1,7176,753,383,774,435
10878,1,6745,1547,404,1919,1075
10878,1,6725,1281,580,1570,806
10878,1,6702,766,588,996,817
10878,10,6660,875,658,1459,1077
10879,1,7294,410,481,482,584
10879,1,7293,27,541,142,621
10879,1,7291,1227,338,1252,397
10879,1,7290,624,542,675,591
10879,1,7281,496,544,569,600
10879,1,7279,725,539,798,603
10879,1,7278,311,525,422,606
10879,1,7276,1110,543,1203,615
10879,1,7267,444,538,504,593
10879,1,7176,753,382,774,435
10879,1,6745,1547,404,1919,1075
10879,1,6725,1278,579,1566,804
10879,10,6702,766,588,996,817
10879,7,6660,874,658,1458,1077
10880,1,7295,560,547,596,590
10880,1,7294,406,482,478,586
10880,1,7293,2,540,129,625
10880,1,7291,1227,338,1252,396
10880,1,7290,620,542,672,592
10880,1,7281,488,544,564,601
10880,1,7279,725,539,797,603
10880,1,7278,301,525,414,607
10880,1,7276,1113,544,1199,615
10880,1,7267,436,538,497,594
10880,1,7176,753,382,774,435
10880,10,6745,1547,404,1919,1076
10880,7,6725,1275,579,1564,803
10880,4,6702,767,588,996,817
10880,1,6660,874,659,1458,1077
10881,1,7295,555,546,594,590
10881,1,7294,401,481,473,585
10881,1,7293,-7,542,119,628
10881,1,7291,1227,338,1252,396
10881,1,7290,616,541,670,592
10881,1,7281,480,544,559,602
10881,1,7279,724,539,796,603
10881,1,7278,290,525,406,609
10881,1,7276,1116,545,1196,614
10881,1,7267,428,538,491,594
10881,1,7176,753,383,774,435
10881,10,6745,1547,404,1919,1075
10881,1,6725,1270,579,1560,802
10881,7,6702,767,588,996,817
10881,4,6660,874,659,1458,1077
10882,1,7295,550,545,593,592
10882,1,7294,394,479,468,586
10882,1,7293,-12,543,107,629
10882,1,7291,1227,338,1252,396
10882,1,7290,610,540,666,593
10882,1,7281,471,543,553,602
10882,1,7279,723,539,795,604
10882,1,7278,280,523,399,609
10882,1,7276,1118,545,1193,613
10882,1,7267,420,537,483,594
10882,1,7176,753,382,774,435
10882,7,6745,1546,404,1919,1075
10882,1,6725,1265,577,1557,800
10882,10,6702,767,587,996,816
10882,4,6660,875,660,1459,1077
10883,1,7295,547,545,591,593
10883,1,7294,388,478,462,587
10883,1,7293,-15,544,93,628
10883,1,7291,1227,339,1252,396
10883,1,7290,605,539,662,593
10883,1,7281,461,544,546,604
10883,1,7279,723,539,795,604
10883,1,7278,270,522,392,610
10883,1,7276,1118,545,1191,613
10883,1,7267,412,537,476,595
10883,1,7176,753,382,774,435
10883,10,6745,1545,404,1919,1075
10883,1,6725,1259,575,1552,796
10883,7,6702,767,587,995,815
10883,4,6660,875,660,1459,1077
10884,1,7295,546,545,590,592
10884,1,7294,381,477,458,590
10884,1,7293,-16,546,78,629
10884,1,7291,1227,339,1252,396
10884,1,7290,600,539,660,594
10884,1,7281,449,545,535,605
10884,1,7279,723,539,794,605
10884,1,7278,260,521,384,610
10884,1,7276,1117,545,1188,612
10884,1,7267,404,536,469,595
10884,1,7176,753,382,774,435
10884,10,6745,1546,405,1919,1075
10884,1,6725,1252,572,1543,790
10884,7,6702,767,587,995,815
10884,4,6660,875,660,1459,1077
10885,1,7295,544,546,588,590
10885,1,7294,374,477,453,591
10885,1,7293,-18,548,60,629
10885,1,7291,1227,338,1252,396
10885,1,7290,596,539,656,595
10885,1,7281,437,545,528,606
10885,1,7279,722,539,794,605
10885,1,7278,248,522,374,613
10885,1,7276,1115,544,1185,611
10885,1,7267,395,536,460,596
10885,1,7176,753,382,774,435
10885,10,6745,1545,406,1919,1076
10885,7,6725,1243,571,1531,786
10885,4,6702,768,587,994,814
10885,1,6660,874,660,1459,1077
10886,1,7295,541,546,585,591
10886,1,7294,370,476,448,592
10886,1,7293,-17,550,46,628
10886,1,7291,1227,339,1252,396
10886,1,7290,592,538,653,595
10886,1,7281,429,546,521,608
10886,1,7279,722,539,794,605
10886,1,7278,238,521,367,613
10886,1,7276,1112,543,1182,610
10886,1,7267,388,537,451,598
10886,1,7176,753,383,774,436
10886,1,6745,1544,406,1918,1076
10886,7,6725,1234,569,1520,782
10886,10,6702,768,586,994,812
10886,4,6660,875,660,1460,1077
10887,1,7295,537,546,583,590
10887,1,7294,366,476,444,594
10887,1,7291,1227,338,1252,396
10887,1,7290,585,537,647,595
10887,1,7281,415,545,511,610
10887,1,7279,721,538,794,605
10887,1,7278,224,520,356,616
10887,1,7276,1107,543,1177,610
10887,1,7267,378,537,442,598
10887,1,7176,753,382,774,435
10887,7,6745,1541,406,1918,1077
10887,4,6725,1226,567,1507,776
10887,1,6702,769,586,994,811
10887,10,6660,874,661,1459,1077
10888,1,7295,535,546,581,590
10888,1,7294,359,475,438,596
10888,1,7291,1227,338,1252,396
10888,1,7290,582,537,644,595
10888,1,7281,404,546,504,612
10888,1,7279,720,538,793,605
10888,1,7278,212,520,348,616
10888,1,7276,1102,543,1173,610
10888,1,7267,370,538,434,599
10888,1,7176,753,382,774,435
10888,1,6745,1539,406,1917,1077
10888,7,6725,1221,565,1494,769
10888,1,6702,770,586,993,810
10888,1,6660,873,661,1459,1077
10889,1,7295,530,546,577,590
10889,1,7291,1227,338,1252,396
10889,1,7290,575,537,639,596
10889,1,7281,390,546,493,614
10889,1,7279,720,538,793,605
10889,1,7278,197,520,336,618
10889,1,7276,1097,543,1169,609
10889,1,7176,753,382,774,435
10889,1,6745,1533,405,1916,1077
10889,1,6725,1210,563,1477,762
10889,7,6702,771,584,994,807
10889,4,6660,873,661,1459,1077
10890,1,7302,472,542,517,596
10890,1,7295,527,546,574,590
10890,1,7291,1227,338,1252,396
10890,1,7290,570,536,636,596
10890,1,7281,379,545,486,616
10890,1,7279,719,538,793,605
10890,1,7278,184,519,327,620
10890,1,7276,1093,544,1166,608
10890,1,7176,753,382,774,435
10890,1,6745,1528,405,1915,1077
10890,1,6725,1202,562,1463,756
10890,7,6702,773,583,995,804
10890,4,6660,872,663,1458,1078
10891,1,7302,458,542,505,597
10891,1,7295,524,546,569,590
10891,1,7291,1227,338,1252,396
10891,1,7290,563,536,630,596
10891,1,7281,362,545,473,619
10891,1,7279,719,538,792,605
10891,1,7278,167,518,315,622
10891,1,7276,1088,545,1161,608
10891,1,7176,753,382,774,434
10891,1,6745,1521,405,1913,1077
10891,1,6725,1197,561,1448,750
10891,7,6702,775,582,995,801
10891,4,6660,872,664,1458,1078
10892,1,7304,968,546,1008,595
10892,1,7302,450,541,501,598
10892,1,7295,521,546,566,591
10892,1,7291,1227,338,1252,396
10892,1,7290,559,536,628,597
10892,1,7281,349,544,464,620
10892,1,7279,718,538,792,605
10892,1,7278,154,518,306,624
10892,1,7276,1084,546,1157,607
10892,1,7176,753,382,774,435
10892,1,6745,1514,406,1912,1076
10892,7,6725,1197,561,1438,745
10892,4,6702,776,582,995,800
10892,1,6660,872,665,1458,1078
10893,1,7304,968,545,1008,595
10893,1,7302,444,540,499,598
10893,1,7295,517,545,561,590
10893,1,7291,1227,338,1252,396
10893,1,7290,551,536,622,598
10893,1,7281,334,543,455,622
10893,1,7279,718,538,791,606
10893,1,7278,139,519,295,627
10893,1,7276,1080,546,1153,606
10893,1,7176,753,383,774,435
10893,7,6745,1507,406,1911,1072
10893,1,6725,1189,561,1422,741
10893,4,6702,778,581,995,797
10893,1,6660,871,665,1458,1078
10894,1,7302,432,539,492,599
10894,1,7295,512,544,555,590
10894,1,7291,1227,338,1252,396
10894,1,7290,544,536,615,598
10894,1,7281,315,541,441,624
10894,1,7279,718,539,791,606
10894,1,7278,119,518,280,629
10894,1,7276,1076,546,1149,605
10894,1,7176,753,383,774,435
10894,1,6745,1496,404,1909,1061
10894,1,6725,1179,559,1404,733
10894,1,6702,781,579,995,792
10894,4,6660,872,665,1458,1078
10895,1,7305,656,546,703,588
10895,1,7302,418,538,486,599
10895,1,7295,508,543,552,591
10895,1,7291,1227,338,1252,396
10895,1,7290,539,536,611,599
10895,1,7281,303,541,432,626
10895,1,7279,718,539,791,606
10895,1,7278,103,519,268,631
10895,1,7276,1074,546,1146,604
10895,1,7176,753,383,774,435
10895,1,6745,1488,403,1909,1051
10895,1,6725,1172,557,1392,725
10895,7,6702,783,578,996,787
10895,4,6660,871,665,1458,1078
10896,1,7305,654,545,703,587
10896,1,7302,408,539,480,600
10896,1,7295,503,543,545,591
10896,1,7291,1227,339,1252,397
10896,1,7290,531,536,605,599
10896,1,7281,282,541,416,629
10896,1,7279,718,539,791,607
10896,1,7278,79,519,250,633
10896,1,7276,1071,546,1141,604
10896,1,7176,753,383,774,435
10896,1,6745,1476,398,1908,1033
10896,7,6725,1161,556,1375,718
10896,1,6702,786,578,996,782
10896,4,6660,872,667,1458,1078
10897,1,7306,915,555,964,601
10897,1,7305,652,545,702,586
10897,1,7302,396,538,472,601
10897,1,7291,1227,338,1252,397
10897,1,7290,523,536,600,601
10897,1,7281,261,541,401,633
10897,1,7279,717,538,791,607
10897,1,7278,58,519,233,635
10897,1,7276,1067,547,1136,603
10897,1,7176,753,383,774,436
10897,7,6745,1466,397,1908,1015
10897,1,6725,1156,555,1362,712
10897,4,6702,789,576,996,776
10897,1,6660,872,668,1458,1078
10898,1,7305,650,545,701,587
10898,1,7302,385,539,466,602
10898,1,7291,1227,338,1252,396
10898,1,7290,512,536,593,602
10898,1,7281,240,541,385,636
10898,1,7279,717,539,792,607
10898,1,7278,36,519,217,638
10898,1,7276,1065,547,1132,603
10898,1,7176,753,383,774,435
10898,1,6745,1455,399,1907,1004
10898,1,6725,1151,556,1350,705
10898,7,6702,791,575,995,770
10898,1,6660,872,668,1458,1078
10899,1,7305,649,545,703,587
10899,1,7302,376,539,461,603
10899,1,7291,1227,338,1252,397
10899,1,7290,505,535,588,602
10899,1,7281,223,541,374,639
10899,1,7279,717,538,792,607
10899,1,7278,18,519,206,640
10899,1,7276,1063,546,1129,602
10899,1,7176,753,383,775,435
10899,1,6745,1445,398,1907,993
10899,1,6725,1147,555,1339,699
10899,1,6702,793,574,994,767
10899,7,6660,872,668,1458,1078
10900,1,7307,571,543,619,591
10900,1,7305,647,546,703,587
10900,1,7302,365,539,454,603
10900,1,7291,1227,338,1252,396
10900,1,7290,496,535,582,604
10900,1,7281,201,542,359,642
10900,1,7279,717,539,792,607
10900,1,7278,2,520,193,642
10900,1,7276,1060,546,1125,601
10900,1,7176,753,383,774,435
10900,1,6745,1434,399,1907,983
10900,4,6725,1140,554,1326,692
10900,7,6702,794,574,992,763
10900,1,6660,872,668,1458,1078
10901,1,7307,566,544,614,592
10901,1,7305,646,547,704,588
10901,1,7302,356,540,448,605
10901,1,7291,1228,338,1252,396
10901,1,7290,488,535,576,605
10901,1,7281,177,546,340,647
10901,1,7279,717,539,793,607
10901,1,7278,-7,521,179,644
10901,1,7276,1058,546,1121,600
10901,1,7176,753,383,774,435
10901,1,6745,1423,401,1906,973
10901,1,6725,1136,553,1315,687
10901,7,6702,797,574,991,760
10901,4,6660,872,668,1458,1078
10902,1,7307,561,544,614,592
10902,1,7305,643,547,701,588
10902,1,7302,342,541,438,606
10902,1,7290,478,535,568,606
10902,1,7281,144,549,314,652
10902,1,7279,717,539,793,608
10902,1,7278,-15,521,162,646
10902,1,7276,1053,547,1116,600
10902,1,7176,753,384,774,436
10902,1,6745,1409,403,1906,959
10902,1,6725,1125,553,1298,682
10902,1,6702,801,573,991,755
10902,1,6660,872,668,1457,1077
10903,1,7307,555,544,613,595
10903,1,7305,640,547,697,589
10903,1,7302,332,541,432,607
10903,1,7290,470,535,562,608
10903,1,7281,120,552,297,657
10903,1,7279,716,540,793,609
10903,1,7278,-19,522,146,648
10903,1,7276,1051,548,1112,600
10903,1,7176,753,384,774,437
10903,1,6745,1399,406,1906,950
10903,1,6725,1120,555,1288,681
10903,1,6702,804,573,991,752
10903,1,6660,870,670,1453,1078
10904,1,7310,217,533,319,621
10904,1,7307,544,547,598,596
10904,1,7305,638,549,697,591
10904,1,7302,319,543,422,610
10904,1,7290,457,536,553,611
10904,1,7281,82,556,269,664
10904,1,7279,715,542,793,611
10904,1,7278,-23,524,125,650
10904,1,7276,1049,549,1109,601
10904,1,6745,1388,411,1906,944
10904,1,6725,1115,556,1276,679
10904,1,6702,807,574,989,752
10904,4,6660,869,670,1449,1078
10905,1,7310,206,536,310,624
10905,1,7307,540,550,593,597
10905,1,7305,637,550,697,593
10905,1,7302,309,546,415,613
10905,1,7290,448,538,547,614
10905,1,7281,50,559,247,671
10905,1,7279,715,543,794,613
10905,1,7278,-24,527,109,657
10905,1,7276,1046,550,1106,602
10905,1,6745,1379,416,1907,940
10905,1,6725,1111,557,1267,677
10905,1,6702,810,575,989,752
10905,1,6660,870,674,1450,1080
10906,1,7310,181,538,291,629
10906,1,7307,538,552,592,599
10906,1,7305,633,551,691,594
10906,1,7302,293,548,404,616
10906,1,7290,434,539,537,617
10906,1,7281,14,564,218,681
10906,1,7279,715,546,794,616
10906,1,7278,-29,528,81,660
10906,1,7276,1042,552,1102,604
10906,1,6745,1369,416,1907,923
10906,1,6725,1105,558,1255,675
10906,1,6702,812,576,988,750
10906,6,6660,870,673,1448,1079
10907,1,7310,152,538,275,634
10907,1,7307,535,552,590,601
10907,1,7305,631,552,687,595
10907,1,7302,280,550,395,618
10907,1,7290,421,541,527,620
10907,1,7281,-5,567,195,688
10907,1,7279,714,547,794,617
10907,1,7276,1040,553,1099,606
10907,1,6745,1356,418,1902,910
10907,1,6725,1102,560,1246,674
10907,1,6702,814,575,987,746
10907,7,6660,870,670,1445,1078
10908,1,7310,131,537,264,635
10908,1,7307,531,552,587,601
10908,1,7305,629,552,684,596
10908,1,7302,269,550,387,619
10908,1,7290,410,541,519,621
10908,1,7281,-16,569,176,694
10908,1,7279,714,547,794,617
10908,1,7276,1038,553,1096,605
10908,1,6745,1343,420,1892,898
10908,1,6725,1098,560,1237,672
10908,1,6702,816,575,985,741
10908,1,6660,870,669,1441,1078
10909,1,7312,754,390,774,445
10909,1,7310,103,536,246,638
10909,1,7307,528,552,583,601
10909,1,7305,625,553,678,596
10909,1,7302,253,549,374,620
10909,1,7290,394,542,507,623
10909,1,7281,-27,572,145,700
10909,1,7279,714,547,794,617
10909,1,7276,1037,553,1094,605
10909,1,6745,1326,421,1867,886
10909,1,6725,1092,559,1227,670
10909,1,6702,819,573,983,735
10909,1,6660,869,666,1434,1077
10910,1,7313,923,387,945,436
10910,1,7312,754,389,774,444
10910,1,7310,81,536,234,641
10910,1,7307,525,551,580,601
10910,1,7305,623,552,672,596
10910,1,7302,241,549,365,622
10910,1,7290,383,541,499,625
10910,1,7281,-32,576,116,706
10910,1,7279,714,547,794,617
10910,1,7276,1034,553,1090,605
10910,1,6745,1314,423,1847,875
10910,1,6725,1089,559,1219,668
10910,1,6702,822,573,983,732
10910,4,6660,869,664,1429,1077
10911,1,7314,1829,570,1917,666
10911,1,7313,923,387,945,437
10911,1,7312,754,389,774,444
10911,1,7310,48,536,212,646
10911,1,7307,519,552,575,601
10911,1,7305,620,552,668,596
10911,1,7302,224,549,352,623
10911,1,7290,365,542,484,627
10911,1,7279,714,547,794,618
10911,1,7276,1032,553,1087,604
10911,1,6745,1300,425,1820,864
10911,1,6725,1085,558,1210,664
10911,1,6702,824,573,981,727
10911,4,6660,869,662,1423,1076
10912,1,7315,456,549,506,609
10912,1,7314,1825,569,1917,665
10912,1,7313,923,387,946,437
10912,1,7312,754,389,774,444
10912,1,7310,16,537,193,651
10912,1,7307,515,553,570,601
10912,1,7305,619,552,665,596
10912,1,7302,207,549,340,624
10912,1,7290,348,542,471,629
10912,1,7279,714,547,794,618
10912,1,7276,1029,553,1085,605
10912,1,6745,1289,428,1794,854
10912,4,6725,1080,558,1201,661
10912,1,6702,826,572,980,723
10912,7,6660,870,660,1415,1076
10913,1,7315,443,548,498,610
10913,1,7314,1823,569,1918,666
10913,1,7313,924,388,946,438
10913,1,7312,754,390,774,445
10913,1,7310,-2,538,177,655
10913,1,7307,513,554,569,602
10913,1,7305,616,552,663,596
10913,1,7302,193,549,330,625
10913,1,7290,331,543,458,632
10913,1,7279,714,548,794,618
10913,1,7276,1028,554,1084,606
10913,1,6745,1279,434,1770,845
10913,1,6725,1077,559,1193,658
10913,4,6702,829,571,979,718
10913,7,6660,871,659,1408,1074
10914,1,7315,428,550,489,614
10914,1,7314,1821,569,1919,666
10914,1,7313,924,389,946,439
10914,1,7310,-14,540,160,658
10914,1,7307,508,555,563,602
10914,1,7305,613,554,661,598
10914,1,7302,174,551,314,628
10914,1,7290,309,545,441,637
10914,1,7279,714,549,795,619
10914,1,7276,1027,556,1083,607
10914,1,6745,1270,438,1744,835
10914,1,6725,1073,559,1186,655
10914,4,6702,831,573,978,717
10914,1,6660,872,656,1398,1070
10915,1,7315,415,552,481,617
10915,1,7314,1821,570,1920,666
10915,1,7313,924,390,946,440
10915,1,7310,-20,542,141,662
10915,1,7307,504,557,558,604
10915,1,7305,611,554,658,599
10915,1,7302,155,553,298,631
10915,1,7290,286,546,423,641
10915,1,7279,714,551,795,621
10915,1,7276,1024,557,1081,608
10915,1,6745,1261,443,1719,827
10915,1,6725,1070,560,1179,653
10915,1,6702,834,574,977,716
10915,4,6660,874,651,1388,1062
10916,1,7318,754,392,774,446
10916,1,7315,404,552,475,617
10916,1,7314,1822,571,1921,667
10916,1,7313,924,390,946,441
10916,1,7310,-23,545,125,665
10916,1,7307,501,557,556,605
10916,1,7305,607,555,654,600
10916,1,7302,138,554,280,634
10916,1,7290,269,547,410,644
10916,1,7279,714,551,794,622
10916,1,7276,1022,558,1077,608
10916,1,6745,1257,448,1701,820
10916,1,6725,1068,560,1174,651
10916,4,6702,835,575,976,716
10916,7,6660,875,647,1380,1054
10917,1,7319,542,556,584,602
10917,1,7318,754,391,774,445
10917,1,7315,388,551,467,618
10917,1,7314,1824,572,1921,668
10917,1,7313,925,389,947,440
10917,1,7310,-28,547,100,668
10917,1,7307,497,557,553,605
10917,1,7305,603,556,651,601
10917,1,7302,115,553,255,635
10917,1,7290,242,546,390,647
10917,1,7279,714,551,794,622
10917,1,7276,1021,557,1074,607
10917,1,6745,1249,451,1677,813
10917,4,6725,1065,561,1168,648
10917,6,6702,838,575,977,712
10917,1,6660,877,644,1370,1045
10918,1,7319,537,554,581,603
10918,1,7318,754,391,774,446
10918,1,7315,377,550,461,619
10918,1,7314,1826,574,1922,670
10918,1,7313,926,389,948,440
10918,1,7310,-28,548,79,669
10918,1,7307,493,557,550,605
10918,1,7305,601,556,650,600
10918,1,7302,98,553,237,636
10918,1,7290,220,546,374,650
10918,1,7279,714,551,795,622
10918,1,7276,1021,558,1072,607
10918,4,6745,1246,455,1661,808
10918,1,6725,1063,561,1164,646
10918,1,6702,841,575,977,709
10918,6,6660,879,643,1361,1036
10919,1,7319,531,554,577,603
10919,1,7318,754,390,774,445
10919,1,7315,360,550,452,620
10919,1,7314,1831,574,1923,670
10919,1,7313,926,388,948,439
10919,1,7307,488,557,545,605
10919,1,7305,598,555,649,600
10919,1,7302,70,553,210,640
10919,1,7290,186,546,349,654
10919,1,7279,714,551,795,622
10919,1,7276,1020,558,1070,607
10919,1,6745,1238,456,1637,799
10919,4,6725,1060,560,1159,644
10919,1,6702,843,573,978,705
10919,7,6660,880,636,1350,1017
10920,1,7319,524,553,570,602
10920,1,7318,753,389,774,445
10920,1,7315,339,550,438,621
10920,1,7314,1837,575,1924,670
10920,1,7313,927,388,949,439
10920,1,7307,480,556,539,605
10920,1,7305,592,555,644,601
10920,1,7302,27,555,164,644
10920,1,7290,129,547,306,661
10920,1,7279,714,551,795,622
10920,1,7276,1018,559,1067,608
10920,1,6745,1226,456,1608,785
10920,10,6725,1058,561,1152,641
10920,1,6702,847,571,978,700
10920,7,6660,880,631,1334,1001
10921,1,7319,521,554,567,601
10921,1,7318,753,388,774,444
10921,1,7315,324,551,428,622
10921,1,7314,1842,577,1924,669
10921,1,7307,475,556,533,604
10921,1,7305,587,555,639,600
10921,1,7302,2,555,137,647
10921,1,7290,91,546,280,666
10921,1,7279,713,551,794,623
10921,1,7276,1017,559,1063,608
10921,1,6745,1221,458,1588,775
10921,1,6725,1056,562,1149,638
10921,1,6702,849,570,977,697
10921,10,6660,883,629,1321,989
10922,1,7319,513,554,560,601
10922,1,7318,753,387,774,443
10922,1,7315,307,551,416,622
10922,1,7314,1848,576,1925,668
10922,1,7307,469,557,527,604
10922,1,7305,582,555,635,601
10922,1,7302,-16,558,104,652
10922,1,7290,39,548,242,674
10922,1,7279,713,551,795,622
10922,1,7276,1017,560,1061,607
10922,1,6745,1215,461,1568,766
10922,1,6725,1054,562,1143,636
10922,10,6702,852,569,977,692
10922,4,6660,884,626,1308,974
10923,1,7323,673,567,704,604
10923,1,7322,1748,648,1907,1107
10923,1,7319,508,554,556,601
10923,1,7318,753,387,773,443
10923,1,7315,295,552,406,624
10923,1,7314,1854,577,1925,667
10923,1,7307,463,556,522,605
10923,1,7305,579,555,633,601
10923,1,7290,9,549,219,680
10923,1,7279,713,551,795,623
10923,1,7276,1016,560,1061,608
10923,1,6745,1211,464,1551,761
10923,1,6725,1051,562,1138,634
10923,4,6702,855,570,978,691
10923,1,6660,887,625,1297,964
10924,1,7324,1221,481,1519,744
10924,1,7322,1711,625,1904,1107
10924,1,7319,504,553,552,601
10924,1,7318,752,387,773,443
10924,1,7315,280,553,393,626
10924,1,7314,1860,578,1925,668
10924,1,7307,459,556,518,604
10924,1,7305,575,556,631,602
10924,1,7290,-11,549,189,685
10924,1,7279,713,552,795,623
10924,1,7276,1016,561,1060,608
10924,1,6745,1207,468,1532,756
10924,1,6725,1049,562,1134,632
10924,1,6702,858,570,978,691
10924,6,6660,890,622,1287,950
10925,1,7326,1259,337,1282,397
10925,1,7325,363,550,412,609
10925,1,7324,1217,482,1506,738
10925,1,7322,1684,610,1904,1106
10925,1,7319,501,553,550,601
10925,1,7318,752,386,773,443
10925,1,7315,268,553,385,626
10925,1,7314,1866,577,1925,667
10925,1,7307,453,555,514,604
10925,1,7305,571,556,629,602
10925,1,7290,-23,551,164,691
10925,1,7279,713,552,795,623
10925,1,7276,1014,561,1056,607
10925,4,6725,1047,562,1130,630
10925,1,6702,861,569,978,690
10925,1,6660,893,618,1278,937
10926,1,7326,1262,334,1285,394
10926,1,7325,347,550,399,610
10926,1,7324,1212,483,1492,733
10926,1,7322,1650,600,1902,1102
10926,1,7319,494,551,544,600
10926,1,7318,752,385,773,442
10926,1,7315,251,552,371,627
10926,1,7307,445,554,507,604
10926,1,7305,564,555,625,602
10926,1,7290,-36,556,123,699
10926,4,7279,712,551,795,623
10926,1,7276,1013,561,1054,607
10926,1,6725,1045,561,1127,627
10926,10,6702,864,567,979,688
10926,1,6660,894,612,1268,924
10927,1,7326,1265,333,1287,394
10927,1,7325,339,549,392,611
10927,1,7324,1208,484,1480,730
10927,1,7322,1626,593,1903,1099
10927,1,7319,487,551,540,600
10927,1,7318,751,384,773,442
10927,1,7315,238,551,362,628
10927,1,7307,440,553,501,605
10927,1,7305,559,554,621,602
10927,1,7279,711,551,795,624
10927,4,7276,1013,561,1054,608
10927,1,6725,1044,562,1125,626
10927,10,6702,866,566,979,686
10927,1,6660,897,609,1259,913
10928,1,7325,327,549,381,611
10928,1,7324,1202,484,1465,725
10928,1,7322,1597,584,1903,1099
10928,1,7319,481,549,534,600
10928,1,7318,751,383,772,440
10928,1,7315,219,550,347,628
10928,1,7307,433,553,496,605
10928,1,7305,552,554,614,602
10928,1,7279,711,550,795,624
10928,1,7276,1012,560,1053,607
10928,1,6725,1043,561,1121,624
10928,1,6702,870,566,979,684
10928,7,6660,899,605,1249,901
10929,1,7328,977,558,1013,608
10929,1,7325,316,548,374,613
10929,1,7324,1198,485,1453,721
10929,1,7322,1577,580,1905,1098
10929,1,7319,475,549,529,601
10929,1,7318,751,383,772,439
10929,1,7315,204,550,335,630
10929,1,7307,426,552,490,605
10929,1,7305,547,554,608,602
10929,1,7279,710,551,795,624
10929,1,7276,1011,561,1054,608
10929,1,6725,1041,562,1118,622
10929,7,6702,872,565,979,682
10929,4,6660,900,604,1241,891
10930,1,7325,299,547,361,616
10930,1,7324,1192,488,1439,717
10930,1,7322,1552,578,1905,1097
10930,1,7319,470,550,524,602
10930,1,7318,750,383,771,439
10930,1,7315,182,552,317,634
10930,1,7307,417,552,482,607
10930,1,7305,540,554,601,604
10930,1,7279,709,552,794,625
10930,1,6725,1041,563,1115,623
10930,4,6702,875,565,980,681
10930,1,6660,900,604,1231,882
10931,1,7326,1273,328,1299,394
10931,1,7325,287,548,353,618
10931,1,7324,1189,491,1429,715
10931,1,7322,1533,576,1906,1093
10931,1,7319,464,551,521,604
10931,1,7318,750,383,771,440
10931,1,7315,166,553,305,637
10931,1,7307,410,553,477,608
10931,1,7305,534,555,597,606
10931,1,7279,708,553,794,627
10931,1,6725,1040,564,1113,623
10931,1,6702,877,566,980,680
10931,7,6660,903,605,1224,875
10932,1,7326,1277,328,1302,397
10932,1,7325,270,551,340,621
10932,1,7324,1184,494,1417,712
10932,1,7322,1512,573,1906,1075
10932,1,7319,458,553,515,607
10932,1,7318,749,384,771,443
10932,1,7315,143,557,286,642
10932,1,7307,402,557,471,613
10932,1,7305,526,557,590,609
10932,1,7279,707,556,793,630
10932,1,6725,1040,567,1111,623
10932,1,6702,880,567,980,678
10932,4,6660,903,604,1216,867
10933,1,7326,1280,328,1306,396
10933,1,7325,257,551,331,623
10933,1,7324,1181,498,1408,710
10933,1,7322,1495,571,1908,1057
10933,1,7319,452,555,511,609
10933,1,7315,124,558,272,645
10933,1,7307,395,557,467,614
10933,1,7305,520,557,585,611
10933,1,7279,705,557,792,632
10933,1,7276,1008,568,1048,613
10933,1,6725,1040,569,1110,623
10933,1,6702,883,569,981,678
10933,4,6660,904,605,1208,860
10934,1,7333,934,383,958,437
10934,1,7326,1283,326,1310,396
10934,1,7325,237,552,317,625
