frame_number,class_id,object_id,x1,y1,x2,y2
9528,1,5945,1532,571,1686,698
9528,1,5941,932,603,1247,876
9528,1,5932,1609,589,1928,780
9528,1,5904,175,520,311,591
9528,1,5872,332,531,471,594
9529,1,5987,63,523,150,583
9529,1,5986,1299,535,1353,602
9529,1,5979,1534,378,1557,445
9529,1,5975,1539,572,1648,703
9529,1,5968,1159,535,1283,636
9529,1,5965,772,531,886,600
9529,1,5961,529,522,651,585
9529,1,5959,1368,404,1387,450
9529,1,5952,414,521,511,584
9529,6,5945,1538,571,1695,700
9529,1,5941,928,597,1241,872
9529,1,5932,1616,590,1930,784
9529,1,5904,165,520,302,591
9529,6,5872,322,530,463,593
9530,1,5989,1685,471,1704,510
9530,1,5987,29,523,126,584
9530,1,5979,1533,376,1557,445
9530,1,5968,1144,534,1267,633
9530,1,5965,745,530,860,598
9530,1,5961,500,522,620,585
9530,1,5959,1365,402,1384,448
9530,1,5945,1550,573,1720,704
9530,1,5941,922,610,1231,876
9530,1,5932,1626,591,1932,789
9530,6,5904,152,519,289,591
9530,6,5872,308,530,450,594
9531,1,5991,1530,519,1570,560
9531,1,5989,1683,469,1703,511
9531,1,5987,0,524,93,584
9531,1,5979,1531,372,1555,443
9531,1,5968,1140,532,1254,629
9531,1,5965,713,528,831,596
9531,1,5959,1362,401,1381,446
9531,1,5945,1557,574,1737,707
9531,1,5941,915,615,1220,875
9531,1,5932,1638,595,1934,795
9531,1,5904,134,519,272,591
9531,6,5872,293,528,437,593
9532,1,5996,1241,514,1376,618
9532,1,5993,1630,687,1918,1076
9532,1,5989,1683,469,1704,512
9532,1,5987,-10,527,71,584
9532,1,5985,447,518,553,590
9532,1,5979,1529,369,1555,441
9532,1,5978,910,507,1049,600
9532,1,5968,1134,532,1242,627
9532,1,5965,689,527,810,595
9532,1,5959,1359,398,1379,443
9532,6,5945,1565,575,1758,712
9532,6,5941,911,618,1213,874
9532,6,5932,1650,594,1936,790
9532,1,5904,123,518,262,591
9532,1,5872,283,527,428,593
9533,1,5996,1255,514,1399,623
9533,1,5993,1608,687,1914,1083
9533,1,5989,1684,468,1706,512
9533,1,5985,420,518,538,591
9533,1,5979,1529,366,1555,439
9533,1,5978,887,508,1025,598
9533,1,5968,1114,531,1223,625
9533,1,5965,657,526,780,594
9533,1,5959,1356,396,1376,442
9533,1,5945,1574,576,1780,716
9533,6,5941,906,619,1205,872
9533,1,5932,1667,598,1939,794
9533,6,5904,106,517,247,592
9533,6,5872,267,527,414,595
9534,1,5996,1267,515,1415,627
9534,1,5993,1592,671,1915,1082
9534,1,5989,1685,468,1706,513
9534,1,5985,419,520,534,591
9534,1,5979,1528,366,1554,439
9534,1,5978,871,509,1000,596
9534,1,5968,1105,532,1210,625
9534,1,5965,633,526,758,594
9534,1,5959,1354,397,1374,443
9534,6,5945,1580,577,1795,720
9534,6,5941,903,620,1199,871
9534,1,5932,1681,596,1939,786
9534,1,5904,93,519,234,594
9534,1,5872,255,529,400,596
9535,1,5996,1292,518,1445,631
9535,1,5993,1575,682,1913,1088
9535,1,5991,1527,519,1568,562
9535,1,5989,1686,467,1707,513
9535,1,5985,388,522,488,590
9535,1,5979,1527,365,1554,439
9535,1,5978,869,511,993,599
9535,1,5968,1094,533,1193,624
9535,1,5965,599,528,727,595
9535,1,5959,1351,395,1370,442
9535,1,5945,1593,579,1821,726
9535,6,5941,900,621,1194,870
9535,1,5904,75,521,218,597
9535,6,5872,242,531,386,598
9536,1,6002,1872,565,1929,621
9536,1,5999,347,527,436,585
9536,1,5997,179,524,241,586
9536,1,5996,1310,520,1468,635
9536,1,5993,1563,680,1914,1087
9536,1,5979,1528,365,1555,442
9536,1,5978,850,514,974,601
9536,1,5968,1084,530,1181,622
9536,1,5965,574,529,704,596
9536,1,5959,1350,395,1369,443
9536,1,5945,1602,580,1842,731
9536,6,5941,897,621,1189,869
9536,1,5904,62,521,207,599
9536,6,5872,233,533,376,601
9537,1,6003,438,526,507,595
9537,1,5999,323,533,403,589
9537,1,5997,155,523,218,581
9537,1,5996,1338,520,1503,638
9537,1,5993,1546,673,1913,1085
9537,1,5979,1529,364,1556,441
9537,1,5978,808,513,945,602
9537,1,5968,1067,529,1162,621
9537,1,5965,539,529,671,596
9537,1,5959,1348,395,1368,443
9537,1,5945,1621,583,1879,732
9537,6,5941,893,620,1184,867
9537,6,5904,47,523,193,600
9537,1,5872,217,535,359,603
9538,1,6005,979,516,1030,578
9538,1,6003,432,525,501,594
9538,1,5997,138,524,196,577
9538,1,5996,1362,521,1532,641
9538,1,5993,1535,674,1913,1086
9538,1,5979,1530,363,1558,444
9538,1,5978,780,511,925,600
9538,1,5968,1054,527,1146,619
9538,1,5965,514,529,647,596
9538,1,5959,1347,395,1367,442
9538,1,5945,1630,583,1902,732
9538,1,5941,891,619,1182,867
9538,1,5904,34,523,183,601
9538,6,5872,206,535,347,604
9539,1,6003,422,521,492,592
9539,1,5993,1520,671,1913,1084
9539,1,5979,1532,358,1560,437
9539,1,5978,746,509,896,598
9539,1,5968,1033,529,1124,618
9539,1,5965,477,525,613,593
9539,1,5959,1347,391,1366,438
9539,1,5945,1638,584,1917,739
9539,1,5941,886,618,1178,862
9539,1,5904,13,521,167,600
9539,1,5872,192,533,334,601
9540,1,6008,913,518,971,574
9540,1,6007,1125,529,1210,606
9540,1,6003,414,520,483,591
9540,1,5993,1510,669,1914,1083
9540,1,5979,1535,354,1562,430
9540,1,5978,722,508,875,596
9540,1,5965,462,524,592,591
9540,1,5959,1347,388,1366,435
9540,1,5945,1647,578,1925,728
9540,1,5941,885,617,1177,859
9540,1,5904,1,518,157,598
9540,1,5872,179,531,322,600
9541,1,6011,1238,520,1330,605
9541,1,6010,967,561,1084,617
9541,1,6009,1373,513,1706,654
9541,1,6008,904,516,964,572
9541,1,6007,1131,528,1222,607
9541,1,6003,407,516,501,593
9541,1,5993,1495,654,1913,1078
9541,1,5989,1711,462,1731,508
9541,1,5979,1539,351,1566,428
9541,1,5978,677,508,832,594
9541,1,5965,421,524,546,590
9541,1,5959,1347,386,1366,432
9541,6,5945,1668,581,1935,727
9541,1,5941,883,615,1173,853
9541,6,5904,-8,518,142,598
9541,1,5872,159,530,302,600
9542,1,6012,981,518,1079,585
9542,1,6011,1250,521,1349,607
9542,1,6010,960,561,1073,615
9542,1,6009,1422,511,1783,657
9542,1,6007,1137,527,1236,608
9542,1,6003,369,518,480,595
9542,1,5993,1478,611,1915,1064
9542,1,5979,1543,347,1570,423
9542,1,5978,640,506,800,592
9542,1,5941,882,612,1170,847
9542,6,5904,-13,516,127,597
9542,1,5872,141,528,290,600
9543,1,6011,1252,520,1362,608
9543,1,6009,1453,508,1836,659
9543,1,6007,1141,526,1248,609
9543,1,6003,339,518,460,595
9543,1,5993,1468,605,1916,1066
9543,1,5979,1546,342,1573,416
9543,1,5978,612,504,776,590
9543,1,5941,882,610,1169,845
9543,1,5904,-15,515,116,596
9543,1,5872,128,527,280,600
9544,1,6016,1350,374,1369,424
9544,1,6015,849,518,983,603
9544,1,6011,1269,523,1383,611
9544,1,6009,1492,507,1901,660
9544,1,6007,1150,526,1263,611
9544,1,6003,300,518,432,594
9544,1,5993,1458,560,1918,1045
9544,1,5979,1550,338,1577,408
9544,1,5978,576,502,744,588
9544,1,5941,881,609,1167,844
9544,1,5904,-19,515,99,596
9544,6,5872,109,527,264,600
9545,1,6018,997,513,1069,575
9545,1,6016,1350,374,1369,423
9545,1,6015,833,517,971,602
9545,1,6011,1276,525,1398,614
9545,1,6009,1518,509,1933,664
9545,1,6007,1157,526,1276,612
9545,1,6003,275,519,418,592
9545,1,5993,1450,519,1920,1029
9545,1,5979,1553,336,1580,403
9545,1,5978,548,502,720,587
9545,1,5941,879,607,1164,842
9545,1,5904,-19,514,85,596
9545,6,5872,99,526,258,600
9546,1,6018,996,512,1069,574
9546,1,6016,1351,368,1370,418
9546,1,6015,840,521,952,599
9546,1,6011,1294,526,1420,615
9546,1,6009,1533,509,1950,673
9546,1,6007,1170,527,1297,615
9546,1,5979,1558,331,1585,398
9546,1,5978,509,501,680,586
9546,1,5941,879,604,1162,839
9546,1,5904,-20,514,71,596
9546,1,5872,82,526,244,601
9547,1,6018,994,512,1067,574
9547,1,6017,794,515,908,602
9547,1,6011,1314,526,1440,616
9547,1,6007,1179,529,1312,618
9547,1,5979,1562,329,1589,396
9547,1,5978,483,500,657,585
9547,1,5941,879,603,1159,837
9547,1,5904,-18,518,61,598
9547,1,5872,69,526,235,601
9548,1,6028,315,519,392,595
9548,1,6027,182,527,274,583
9548,1,6026,1425,632,1914,1001
9548,1,6021,1049,505,1106,565
9548,1,6018,988,511,1063,575
9548,1,6017,755,515,858,599
9548,1,6011,1335,528,1464,619
9548,1,6007,1194,532,1338,623
9548,1,5979,1566,327,1594,394
9548,1,5978,445,500,622,585
9548,6,5941,878,602,1155,835
9548,1,5904,-19,513,47,595
9548,1,5872,48,527,212,602
9549,1,6033,1100,515,1133,561
9549,1,6030,1160,511,1197,552
9549,1,6029,937,503,994,563
9549,1,6028,305,521,383,597
9549,1,6026,1418,628,1914,996
9549,1,6020,1758,448,1778,495
9549,1,6018,984,511,1061,576
9549,1,6017,742,515,860,602
9549,6,6011,1351,528,1483,622
9549,1,6007,1206,535,1360,628
9549,1,5979,1570,326,1598,392
9549,1,5978,417,500,596,586
9549,1,5941,876,601,1152,833
9549,1,5872,37,529,205,604
9550,1,6034,1149,379,1169,431
9550,1,6029,935,505,991,566
9550,1,6028,293,523,372,598
9550,1,6026,1409,622,1912,986
9550,1,6020,1764,449,1783,494
9550,1,6018,980,513,1059,579
9550,1,6017,705,520,809,602
9550,1,6015,771,523,858,598
9550,1,6011,1365,529,1505,625
9550,6,6007,1222,537,1387,633
9550,1,5979,1573,325,1601,391
9550,1,5978,385,502,567,588
9550,1,5941,876,601,1150,832
9550,1,5872,21,530,188,606
9551,1,6037,1123,515,1160,562
9551,1,6036,1764,550,1935,667
9551,1,6034,1148,380,1168,433
9551,1,6029,931,506,988,569
9551,1,6028,283,525,363,601
9551,1,6026,1403,621,1912,980
9551,1,6020,1771,450,1790,496
9551,1,6018,976,516,1054,583
9551,1,6017,687,522,806,605
9551,1,6011,1393,533,1533,631
9551,6,6007,1236,541,1405,639
9551,1,5979,1578,326,1605,391
9551,1,5978,351,504,535,591
9551,6,5941,875,603,1147,833
9551,1,5872,5,533,177,611
9552,1,6042,797,558,944,672
9552,1,6037,1118,519,1158,567
9552,1,6036,1811,560,1950,669
9552,1,6034,1145,384,1166,437
9552,1,6029,926,511,983,575
9552,1,6028,270,532,349,607
9552,1,6026,1396,625,1911,977
9552,1,6020,1777,455,1795,501
9552,1,6018,972,521,1048,588
9552,1,6017,659,523,789,608
9552,1,6011,1417,537,1561,638
9552,1,6007,1248,549,1411,647
9552,1,5979,1583,329,1609,393
9552,6,5978,315,507,500,596
9552,1,5941,874,606,1145,835
9552,1,5872,-1,538,172,615
9553,1,6042,778,562,927,675
9553,1,6038,856,521,928,576
9553,1,6037,1115,521,1157,571
9553,1,6034,1143,386,1164,441
9553,1,6033,1089,523,1127,575
9553,1,6030,1149,520,1189,566
9553,1,6029,922,515,979,580
9553,1,6028,254,536,335,611
9553,1,6026,1386,624,1910,971
9553,1,6020,1783,456,1801,502
9553,1,6018,968,524,1045,591
9553,6,6017,627,525,764,611
9553,1,6011,1444,540,1591,642
9553,1,5979,1586,331,1613,394
9553,1,5978,290,511,468,599
9553,1,5941,872,608,1142,835
9553,1,5872,-3,542,163,618
9554,1,6042,761,562,913,676
9554,1,6038,850,523,926,580
9554,1,6037,1113,522,1154,572
9554,1,6034,1140,384,1161,440
9554,1,6033,1085,524,1124,576
9554,1,6030,1145,521,1186,567
9554,1,6029,918,516,974,582
9554,1,6028,241,541,323,614
9554,6,6026,1379,622,1908,961
9554,1,6021,1026,518,1090,582
9554,1,6020,1788,455,1808,503
9554,1,6018,964,526,1041,593
9554,1,6017,590,526,726,612
9554,1,6011,1475,540,1624,639
9554,1,5979,1590,329,1617,393
9554,1,5978,263,513,433,600
9554,1,5941,871,609,1139,833
9554,1,5872,-10,543,150,621
9555,1,6048,1210,520,1259,568
9555,1,6047,1332,559,1512,666
9555,1,6042,741,564,897,678
9555,1,6038,844,526,923,587
9555,1,6037,1109,525,1151,575
9555,1,6034,1138,384,1159,442
9555,1,6033,1079,527,1118,580
9555,1,6030,1143,524,1184,569
9555,1,6029,913,517,969,584
9555,1,6028,226,542,310,617
9555,1,6026,1370,623,1898,956
9555,6,6021,1021,519,1086,583
9555,1,6020,1796,457,1816,506
9555,1,6018,961,528,1039,595
9555,1,6017,559,527,700,615
9555,1,6011,1511,542,1664,643
9555,6,5979,1594,328,1622,393
9555,1,5941,870,611,1135,832
9556,1,6052,1174,527,1210,569
9556,1,6048,1231,524,1275,569
9556,1,6047,1371,566,1544,669
9556,1,6042,719,567,878,680
9556,1,6038,840,530,920,593
9556,1,6037,1104,527,1147,579
9556,1,6034,1135,385,1157,448
9556,1,6033,1078,530,1116,583
9556,1,6030,1139,527,1181,572
9556,1,6029,908,520,965,588
9556,1,6028,210,544,294,621
9556,1,6026,1359,627,1882,950
9556,1,6021,1020,522,1085,587
9556,6,6020,1803,458,1824,507
9556,1,6018,955,531,1034,598
9556,6,6017,527,530,675,619
9556,1,5979,1599,327,1627,394
9556,1,5941,865,613,1131,835
9557,1,6052,1171,527,1206,569
9557,1,6048,1233,525,1276,569
9557,1,6047,1407,569,1565,662
9557,1,6042,695,567,857,680
9557,1,6038,830,530,913,598
9557,1,6037,1100,527,1143,579
9557,1,6034,1131,383,1154,447
9557,1,6033,1071,530,1111,584
9557,1,6030,1136,526,1178,573
9557,1,6029,903,521,960,590
9557,6,6028,191,540,281,623
9557,1,6027,-14,556,87,636
9557,1,6026,1347,593,1869,927
9557,1,6021,1015,523,1079,588
9557,1,6020,1810,457,1831,508
9557,1,6018,950,531,1028,599
9557,6,6017,490,530,643,620
9557,1,5979,1602,325,1631,392
9557,1,5941,859,614,1123,834
9558,1,6052,1166,528,1202,572
9558,1,6048,1234,527,1275,571
9558,1,6042,670,568,833,680
9558,1,6038,823,532,909,602
9558,1,6037,1096,529,1140,582
9558,1,6034,1128,384,1152,447
9558,1,6033,1066,532,1107,586
9558,6,6030,1132,528,1175,575
9558,1,6029,898,521,955,591
9558,1,6028,169,540,263,627
9558,1,6027,-18,560,70,639
9558,1,6026,1336,577,1851,919
9558,1,6021,1010,525,1075,590
9558,1,6018,945,534,1024,601
9558,1,6017,451,532,608,622
9558,1,5979,1606,324,1635,392
9558,1,5941,855,614,1117,833
9559,1,6059,26,525,174,619
9559,1,6052,1162,529,1197,571
9559,1,6048,1230,526,1272,571
9559,1,6042,640,568,808,681
9559,1,6038,815,533,901,604
9559,1,6037,1092,529,1136,582
9559,1,6034,1125,382,1148,447
9559,1,6033,1063,532,1103,586
9559,1,6030,1127,529,1169,576
9559,1,6029,893,522,950,592
9559,1,6028,155,545,246,632
9559,1,6027,-21,564,51,640
9559,1,6026,1332,587,1838,924
9559,1,6021,1007,525,1073,590
9559,1,6018,940,535,1020,602
9559,1,6017,410,532,572,624
9559,1,5979,1612,322,1640,391
9559,1,5941,848,614,1109,831
9560,1,6063,1501,527,1547,573
9560,1,6062,1853,538,1912,637
9560,1,6061,1190,525,1228,569
9560,1,6059,-3,524,140,616
9560,1,6052,1159,527,1194,570
9560,1,6048,1227,523,1270,569
9560,1,6042,618,565,784,677
9560,1,6038,807,530,894,603
9560,1,6037,1088,529,1131,581
9560,1,6034,1121,378,1145,445
9560,1,6033,1058,532,1099,586
9560,1,6030,1122,527,1165,574
9560,1,6029,886,521,943,591
9560,1,6028,133,546,226,632
9560,1,6026,1326,600,1824,925
9560,1,6021,1002,524,1067,589
9560,1,6018,935,533,1015,601
9560,6,6017,369,529,534,621
9560,1,5979,1617,318,1645,388
9560,6,5941,839,611,1100,826
9561,1,6063,1500,527,1546,572
9561,1,6062,1856,537,1915,611
9561,1,6061,1184,524,1223,568
9561,1,6059,-15,525,120,617
9561,1,6052,1153,527,1190,570
9561,1,6048,1223,521,1267,569
9561,1,6042,601,566,761,677
9561,1,6038,799,529,889,603
9561,1,6037,1085,528,1127,580
9561,1,6034,1118,375,1141,442
9561,1,6033,1051,531,1095,587
9561,1,6030,1117,526,1161,573
9561,1,6029,878,520,935,592
9561,1,6028,112,548,206,635
9561,1,6026,1321,604,1810,920
9561,6,6021,997,524,1062,589
9561,1,6018,929,534,1010,602
9561,1,6017,325,529,494,623
9561,6,5979,1622,313,1650,385
9561,1,5941,828,611,1088,824
9562,1,6064,1700,585,1935,730
9562,1,6063,1497,526,1544,573
9562,1,6061,1177,525,1218,570
9562,1,6059,-23,535,89,620
9562,1,6048,1217,522,1264,570
9562,1,6042,577,567,733,678
9562,1,6038,790,530,883,606
9562,1,6037,1079,529,1122,581
9562,1,6034,1114,374,1137,442
9562,1,6033,1046,531,1089,587
9562,1,6030,1114,527,1158,575
9562,1,6029,871,522,929,593
9562,1,6028,90,551,185,639
9562,1,6026,1316,611,1798,918
9562,1,6021,990,525,1055,589
9562,1,6018,922,536,1003,603
9562,6,6017,280,530,451,625
9562,1,5941,813,611,1073,823
9563,1,6064,1776,600,1946,727
9563,1,6063,1495,526,1542,573
9563,1,6061,1172,527,1213,571
9563,1,6048,1211,524,1258,572
9563,1,6042,549,568,702,679
9563,1,6038,780,532,876,609
9563,1,6037,1073,530,1116,583
9563,1,6034,1109,373,1133,440
9563,1,6033,1041,533,1084,589
9563,1,6030,1108,529,1150,577
9563,1,6029,864,523,922,595
9563,1,6028,65,554,162,643
9563,1,6026,1307,616,1786,917
9563,1,6021,985,526,1050,591
9563,1,6018,914,537,997,607
9563,6,6017,233,531,406,628
9563,1,5941,794,612,1057,824
9564,1,6064,1815,585,1944,701
9564,1,6063,1494,529,1539,574
9564,1,6061,1168,530,1209,575
9564,1,6048,1205,527,1253,575
9564,1,6042,518,572,669,681
9564,1,6038,771,534,866,612
9564,1,6037,1066,534,1109,586
9564,1,6034,1104,374,1129,443
9564,1,6033,1036,536,1078,592
9564,1,6030,1101,533,1142,580
9564,1,6029,858,525,916,598
9564,1,6028,39,558,137,646
9564,1,6026,1299,620,1775,916
9564,1,6021,980,529,1045,595
9564,1,6018,907,540,991,610
9564,6,6017,184,536,360,632
9564,1,5941,773,614,1039,827
9565,1,6063,1492,531,1536,575
9565,1,6061,1163,532,1204,576
9565,1,6052,1130,534,1167,577
9565,1,6048,1203,527,1251,575
9565,1,6042,481,571,634,681
9565,1,6038,762,535,858,612
9565,1,6037,1061,535,1103,586
9565,1,6034,1101,371,1124,439
9565,1,6033,1029,536,1071,592
9565,1,6030,1096,533,1136,580
9565,1,6029,849,525,909,598
9565,1,6028,12,558,111,646
9565,1,6026,1291,622,1764,914
9565,1,6021,971,530,1037,596
9565,1,6018,900,541,986,610
9565,1,6017,134,536,312,632
9565,1,5941,749,614,1019,827
9566,1,6063,1490,528,1535,573
9566,1,6061,1159,528,1200,572
9566,1,6052,1127,529,1163,573
9566,1,6048,1198,522,1246,571
9566,1,6042,438,566,597,677
9566,1,6038,753,531,850,610
9566,1,6037,1057,531,1099,583
9566,1,6034,1096,366,1120,434
9566,1,6033,1024,532,1067,589
9566,1,6030,1093,529,1134,577
9566,1,6029,840,522,902,596
9566,1,6028,-5,556,89,645
9566,1,6026,1284,618,1755,909
9566,1,6021,967,526,1034,592
9566,6,6018,892,537,978,608
9566,1,6017,83,532,262,628
9566,1,5941,720,610,996,824
9567,1,6068,1744,540,1876,615
9567,1,6063,1489,521,1535,568
9567,1,6061,1154,522,1195,567
9567,1,6052,1122,524,1158,568
9567,1,6048,1193,518,1243,568
9567,1,6042,396,561,561,672
9567,1,6038,743,526,840,604
9567,1,6037,1050,525,1093,578
9567,1,6033,1019,527,1061,584
9567,1,6030,1087,524,1129,572
9567,1,6029,833,517,894,591
9567,1,6028,-16,552,66,641
9567,1,6026,1277,612,1749,903
9567,1,6021,963,522,1029,589
9567,1,6018,885,531,971,603
9567,1,6017,33,528,212,623
9567,1,5941,691,605,972,817
9568,1,6069,1553,511,1587,550
9568,1,6068,1731,535,1870,612
9568,1,6063,1491,517,1537,563
9568,1,6061,1152,517,1194,563
9568,1,6052,1121,520,1156,563
9568,1,6048,1191,513,1240,563
9568,1,6042,355,556,527,668
9568,1,6038,735,522,834,601
9568,1,6037,1046,521,1090,574
9568,1,6033,1015,522,1057,581
9568,1,6030,1084,520,1128,568
9568,1,6029,827,511,890,588
9568,1,6026,1269,610,1741,900
9568,1,6021,954,518,1023,586
9568,1,6018,879,526,966,599
9568,6,6017,-5,524,166,620
9568,1,5941,659,601,947,815
9569,1,6069,1556,509,1591,549
9569,1,6068,1720,535,1863,612
9569,1,6063,1492,516,1538,563
9569,1,6061,1151,516,1193,561
9569,1,6052,1118,519,1154,562
9569,1,6048,1189,511,1238,562
9569,1,6042,313,554,490,667
9569,1,6038,727,519,829,600
9569,1,6037,1044,519,1087,572
9569,1,6033,1011,520,1054,580
9569,1,6030,1079,519,1124,568
9569,1,6029,823,509,888,586
9569,1,6026,1261,612,1736,900
9569,1,6021,947,516,1018,585
9569,1,6018,874,525,962,599
9569,6,6017,-29,524,123,620
9569,1,5941,627,598,919,814
9570,1,6069,1558,509,1596,549
9570,1,6068,1704,535,1849,613
9570,1,6063,1493,517,1540,563
9570,1,6061,1147,515,1190,560
9570,1,6052,1114,518,1151,562
9570,1,6048,1185,510,1234,561
9570,1,6042,271,551,453,665
9570,1,6038,720,519,823,600
9570,1,6037,1042,519,1084,572
9570,1,6034,1088,335,1112,396
9570,1,6033,1008,521,1052,581
9570,1,6030,1077,519,1121,566
9570,1,6029,816,508,883,586
9570,1,6026,1250,613,1727,901
9570,1,6021,943,515,1013,583
9570,6,6018,870,525,959,598
9570,6,5941,591,598,888,816
9571,1,6075,1721,254,1753,335
9571,1,6068,1700,535,1852,614
9571,1,6063,1497,514,1544,561
9571,1,6061,1146,514,1189,560
9571,1,6052,1114,517,1150,561
9571,1,6048,1185,510,1234,561
9571,1,6042,228,551,415,666
9571,1,6038,713,519,818,600
9571,1,6037,1041,519,1083,572
9571,1,6034,1088,331,1111,391
9571,1,6033,1008,520,1052,580
9571,1,6030,1076,518,1120,566
9571,7,6029,810,508,877,586
9571,1,6026,1237,613,1719,902
9571,1,6021,943,515,1013,583
9571,1,6018,865,525,956,598
9571,6,5941,556,598,857,818
9572,1,6075,1743,244,1776,325
9572,1,6068,1691,532,1840,611
9572,1,6063,1505,513,1551,559
9572,1,6061,1149,513,1192,559
9572,1,6052,1117,515,1154,559
9572,1,6048,1190,508,1239,558
9572,1,6042,189,548,379,666
9572,1,6038,712,519,817,600
9572,1,6037,1043,517,1087,571
9572,1,6034,1092,326,1116,386
9572,1,6033,1008,517,1053,578
9572,1,6030,1079,515,1123,564
9572,1,6029,811,508,880,586
9572,6,6026,1226,612,1715,902
9572,1,6021,945,513,1017,582
9572,7,6018,866,525,958,598
9572,1,5941,522,598,828,820
9573,1,6068,1693,529,1840,609
9573,1,6063,1521,512,1566,558
9573,1,6061,1157,512,1202,559
9573,1,6052,1104,514,1144,561
9573,1,6048,1201,507,1248,558
9573,1,6042,155,547,349,666
9573,1,6038,717,519,823,600
9573,1,6037,1030,518,1075,574
9573,1,6033,981,515,1035,580
9573,1,6030,1064,517,1109,568
9573,1,6029,817,507,887,586
9573,1,6026,1221,613,1717,905
9573,6,6021,943,507,1022,581
9573,1,6018,872,525,965,599
9573,1,5941,493,597,802,821
9574,1,6068,1707,526,1856,606
9574,1,6061,1149,511,1192,559
9574,1,6052,1109,512,1151,561
9574,1,6048,1214,506,1262,557
9574,1,6042,129,548,326,668
9574,1,6038,727,520,835,602
9574,1,6037,1038,517,1083,575
9574,1,6033,982,513,1042,582
9574,1,6030,1071,516,1117,569
9574,1,6029,828,506,900,586
9574,1,6026,1221,614,1725,907
9574,1,6018,884,524,980,599
9574,1,5941,469,599,780,823
9575,1,6068,1727,525,1880,606
9575,1,6061,1140,512,1185,561
9575,1,6052,1101,515,1145,566
9575,1,6048,1208,508,1255,558
9575,1,6042,105,550,305,670
9575,1,6038,741,520,852,603
9575,1,6033,993,512,1058,583
9575,1,6030,1064,517,1111,574
9575,1,6029,844,507,918,587
9575,1,6026,1226,615,1739,912
9575,1,6018,901,525,998,600
9575,1,5941,449,600,763,826
9576,1,6081,471,332,498,406
9576,1,6068,1746,526,1900,608
9576,1,6061,1126,516,1173,568
9576,1,6052,1089,519,1135,575
9576,1,6048,1199,512,1243,561
9576,1,6042,84,552,287,673
9576,1,6038,758,520,871,605
9576,1,6033,997,508,1072,583
9576,1,6029,863,507,938,589
9576,1,6026,1233,616,1756,916
9576,1,6018,921,527,1021,603
9576,1,5941,432,602,747,828
9577,1,6085,505,517,533,611
9577,1,6084,1146,519,1192,573
9577,1,6081,484,328,511,404
9577,1,6068,1770,528,1916,609
9577,1,6061,1115,519,1161,575
9577,1,6048,1188,514,1234,564
9577,1,6042,63,554,268,674
9577,1,6038,778,520,893,606
9577,1,6029,885,507,961,590
9577,1,6026,1238,616,1772,920
9577,1,6018,945,529,1046,605
9577,1,5941,416,602,732,828
9578,1,6089,1212,513,1259,565
9578,1,6085,522,516,548,606
9578,1,6084,1139,519,1186,579
9578,1,6068,1795,528,1927,608
9578,1,6048,1180,516,1225,568
9578,1,6042,44,554,253,673
9578,1,6038,802,520,919,607
9578,1,6029,910,507,987,590
9578,1,6026,1244,615,1792,923
9578,1,6018,972,528,1074,605
9578,1,5941,402,601,718,826
9579,1,6089,1216,511,1264,567
9579,1,6085,544,515,571,603
9579,1,6084,1125,511,1187,584
9579,1,6068,1833,522,1938,599
9579,1,6048,1182,516,1228,571
9579,1,6042,22,551,235,671
9579,1,6038,834,517,952,606
9579,1,6026,1254,612,1817,925
9579,1,6018,962,513,1057,592
9579,1,5941,391,599,707,827
9580,1,6095,1240,509,1288,564
9580,1,6089,1206,513,1256,572
9580,1,6085,563,514,589,600
9580,1,6048,1160,512,1216,575
9580,1,6042,9,548,225,670
9580,1,6038,859,515,979,605
9580,1,6026,1261,609,1838,926
9580,1,6018,973,506,1064,586
9580,1,5941,385,597,700,828
9581,1,6089,1188,508,1252,579
9581,1,6085,585,514,610,598
9581,1,6042,-4,547,215,668
9581,1,6038,889,514,1010,605
9581,1,6026,1271,607,1862,928
9581,1,6018,998,503,1086,584
9581,1,5941,380,595,694,826
9582,1,6105,1220,503,1292,582
9582,1,6089,1190,500,1273,582
9582,1,6042,-10,546,209,666
9582,1,6038,923,512,1045,604
9582,1,6026,1280,604,1886,929
9582,1,5941,378,594,691,826
9583,1,6105,1182,513,1279,604
9583,1,6084,1098,503,1197,596
9583,1,6042,-13,549,204,668
9583,1,6026,1291,606,1905,934
9583,1,5941,380,592,693,826
9584,1,6114,1423,506,1471,559
9584,1,6042,-15,549,199,668
9584,1,6026,1299,593,1916,930
9584,1,5941,385,590,696,824
9585,1,6114,1439,508,1488,567
9585,1,6106,1379,501,1447,578
9585,1,6042,-14,548,198,668
9585,1,6026,1308,574,1925,927
9585,1,5941,390,587,700,821
9586,1,6122,1553,501,1603,554
9586,1,6114,1420,501,1488,578
9586,1,6042,-13,549,196,669
9586,1,6026,1316,585,1928,941
9586,1,5941,397,588,706,820
9587,1,6127,1602,506,1648,557
9587,1,6125,1466,503,1537,587
9587,1,6122,1563,505,1613,562
9587,1,6116,1530,511,1579,571
9587,1,6084,1128,507,1262,616
9587,1,6042,-12,551,194,671
9587,1,6026,1326,599,1931,954
9587,2,5941,404,589,712,821
9588,1,6127,1602,514,1653,576
9588,1,6125,1437,516,1542,622
9588,1,6116,1536,508,1605,588
9588,1,6042,-8,551,193,670
9588,1,6026,1339,581,1935,955
